Q8NQQ1 GO:0008150
Q8NQQ1 GO:0051716
Q8NQQ1 GO:0009987
Q8NQQ1 GO:0009991
Q8NQQ1 GO:0009605
Q8NQQ1 GO:0050896
Q8NQQ1 GO:0007154
Q8NQQ1 GO:0031668
Q8NQQ1 GO:0006950
Q8NQQ1 GO:0071496
Q8NQQ1 GO:0033554
Q8NQQ1 GO:0006974
Q9JK37 GO:0045934
Q9JK37 GO:0023051
Q9JK37 GO:0048646
Q9JK37 GO:1903034
Q9JK37 GO:2001141
Q9JK37 GO:0055001
Q9JK37 GO:0009611
Q9JK37 GO:0080090
Q9JK37 GO:0060255
Q9JK37 GO:0009890
Q9JK37 GO:0051716
Q9JK37 GO:0009987
Q9JK37 GO:0042692
Q9JK37 GO:0010468
Q9JK37 GO:2000026
Q9JK37 GO:0050896
Q9JK37 GO:0019222
Q9JK37 GO:0031032
Q9JK37 GO:0048523
Q9JK37 GO:0065007
Q9JK37 GO:0044085
Q9JK37 GO:0050793
Q9JK37 GO:0040008
Q9JK37 GO:0031323
Q9JK37 GO:0009888
Q9JK37 GO:0006996
Q9JK37 GO:0032101
Q9JK37 GO:0051146
Q9JK37 GO:0048640
Q9JK37 GO:0051171
Q9JK37 GO:1902531
Q9JK37 GO:0019219
Q9JK37 GO:0010648
Q9JK37 GO:0016043
Q9JK37 GO:0080134
Q9JK37 GO:0010927
Q9JK37 GO:0007519
Q9JK37 GO:0009892
Q9JK37 GO:0048869
Q9JK37 GO:0010605
Q9JK37 GO:0071840
Q9JK37 GO:1902679
Q9JK37 GO:0031327
Q9JK37 GO:0097435
Q9JK37 GO:0031326
Q9JK37 GO:0010556
Q9JK37 GO:0003012
Q9JK37 GO:0055002
Q9JK37 GO:0051172
Q9JK37 GO:0051239
Q9JK37 GO:0006355
Q9JK37 GO:0061061
Q9JK37 GO:0003008
Q9JK37 GO:0032102
Q9JK37 GO:0050789
Q9JK37 GO:0048583
Q9JK37 GO:0048856
Q9JK37 GO:0140694
Q9JK37 GO:0051093
Q9JK37 GO:0048513
Q9JK37 GO:0009968
Q9JK37 GO:0006357
Q9JK37 GO:0000122
Q9JK37 GO:1902532
Q9JK37 GO:0031324
Q9JK37 GO:0048585
Q9JK37 GO:0048638
Q9JK37 GO:0051252
Q9JK37 GO:0030029
Q9JK37 GO:0060538
Q9JK37 GO:0006950
Q9JK37 GO:0048519
Q9JK37 GO:0060537
Q9JK37 GO:0009889
Q9JK37 GO:0010646
Q9JK37 GO:0030154
Q9JK37 GO:0032502
Q9JK37 GO:0042060
